premierelocatie_id,relatie,value
134039,naam,CC Sint-Niklaas
134039,adres,Grote Markt 1
134039,stad,Sint-Niklaas
134039,postcode,9100
134039,land,België
136237,naam,Kubus
136237,adres,None
136237,stad,Lelystad
136237,postcode,None
136237,land,Nederland
139258,naam,Galpão Galboa
139258,adres,
139258,stad,Rio de Janeiro
139258,postcode,None
139258,land,Brazilië
133211,naam,Sint-LODEWIJKSCOLLEGE
133211,adres,MAGDALENASTRAAT 30
133211,stad,Brugge
133211,postcode,8000
133211,land,België
132648,naam,Feest- en Cultuurpaleis
132648,adres,Wapenplein
132648,stad,Oostende
132648,postcode,8400
132648,land,België
139485,naam,Festival Square
139485,adres,
139485,stad,Manchester
139485,postcode,None
139485,land,Groot-Brittannië
131140,naam,Mortsel
131140,adres,None
131140,stad,Mortsel
131140,postcode,2640
131140,land,België
132945,naam,OC Deerlijk
132945,adres,Hoogstraat 122
132945,stad,Deerlijk
132945,postcode,8540
132945,land,België
134688,naam,De Vuurbloem
134688,adres,Generaal Lemanlaan 126
134688,stad,Brugge
134688,postcode,8310
134688,land,België
139883,naam,Former 'Boļševička' textile factory
139883,adres,
139883,stad,Riga
139883,postcode,None
139883,land,Letland
135930,naam,Les Ecuries
135930,adres,"65C, boulevard Mayence"
135930,stad,Charleroi
135930,postcode,6000
135930,land,België
138184,naam,La Friche
138184,adres,"41, Rue Jobin"
138184,stad,Marseille
138184,postcode,13003
138184,land,Frankrijk
140452,naam,Hof van Busleyden
140452,adres,
140452,stad,Mechelen (B)
140452,postcode,None
138604,naam,Villa Basta
138604,adres,
138604,stad,Houthalen
138604,postcode,None
138604,land,België
140446,naam,Club Bamstat
140446,adres,Stationsplein 7
140446,stad,Hasselt (B)
140446,postcode,None
137140,naam,Loskaai
137140,adres,Loskaai 3
137140,stad,Ledeberg
137140,postcode,9050
137140,land,België
132814,naam,Festival Charleroi
132814,adres,None
132814,stad,Charleroi
132814,postcode,6000
132814,land,België
136023,naam,Göteborgs Stadsteater
136023,adres,Götaplatsen
136023,stad,Göteborg
136023,postcode,402 22
136023,land,Zweden
138200,naam,ruimte onbekend
138200,adres,
138200,stad,Morelia
138200,postcode,None
138200,land,Mexico
136062,naam,Op locatie
136062,adres,None
136062,stad,Blankenberge
136062,postcode,None
136062,land,België
133545,naam,Klapstuk studio
133545,adres,Naamsestraat 96
133545,stad,Leuven
133545,postcode,3000
133545,land,België
139869,naam,Stadspark
139869,adres,
139869,stad,Hasselt
139869,postcode,None
139869,land,België
133611,naam,Kunsthumaniora
133611,adres,Moutstraat 24
133611,stad,Brussel
133611,postcode,1000
133611,land,België
135234,naam,Cinema Valentino
135234,adres,Vooruitzichtstraat 23
135234,stad,Borgerhout
135234,postcode,2018
135234,land,België
140062,naam,Theater Oostblok
140062,adres,
140062,stad,Amsterdam
140062,postcode,None
140062,land,Nederland
139897,naam,Espace Rohan
139897,adres,
139897,stad,Saverne
139897,postcode,None
139897,land,Frankrijk
132833,naam,GC De Zeyp
132833,adres,Van Overbekelaan 164
132833,stad,Ganshoren
132833,postcode,1083
132833,land,België
138240,naam,Teatro alle Tese
138240,adres,
138240,stad,Venetië
138240,postcode,None
138240,land,Italië
131168,naam,CC Guldenberg
131168,adres,Acaciastraat 1
131168,stad,Wevelgem
131168,postcode,8560
131168,land,België
134084,naam,De Abdij
134084,adres,Zonnebloemstraat 5
134084,stad,Geraardsbergen
134084,postcode,9500
134084,land,België
139787,naam,Le Silo
139787,adres,
139787,stad,Marseille
139787,postcode,None
139787,land,Frankrijk
138924,naam,Shakalaka! De Schipperskapel
138924,adres,Komvest 38
138924,stad,Brugge
138924,postcode,8000
138924,land,België
132160,naam,Vooruit -  Dansstudio
132160,adres,Sint-Pietersnieuwstraat 23
132160,stad,Gent
132160,postcode,9000
132160,land,België
134146,naam,Woestijn 93
134146,adres,Appelstraat 41
134146,stad,Borgerhout
134146,postcode,2140
134146,land,België
133989,naam,Hoger Instituut voor Dans
133989,adres,Kluizeplein 8
133989,stad,Lier
133989,postcode,2500
133989,land,België
137659,naam,Studio Nunc
137659,adres,Pelikaanstraat 25
137659,stad,Gent
137659,postcode,9000
137659,land,België
136355,naam,Dansescenen
136355,adres,None
136355,stad,Kobenhavn
136355,postcode,None
136355,land,Denemarken
139085,naam,Atelier de Paris
139085,adres,
139085,stad,Paris
139085,postcode,None
139085,land,Frankrijk
138541,naam,De Kolonie
138541,adres,Kapelstraat 11
138541,stad,Merksplas
138541,postcode,None
138541,land,België
140210,naam,Uniq Hall
140210,adres,
140210,stad,Istanbul
140210,postcode,None
140210,land,Turkije
136706,naam,Casque
136706,adres,Grote markt
136706,stad,Tongeren
136706,postcode,3700
136706,land,België
135072,naam,Koninklijke Sint-Hubertusgalerijen
135072,adres,None
135072,stad,Brussel
135072,postcode,1000
135072,land,België
133542,naam,Sint-Felix pakhuis
133542,adres,Oude leeuwenrui 30
133542,stad,Antwerpen
133542,postcode,2000
133542,land,België
138561,naam,Tweekerkenstraat 81
138561,adres,Tweekerkenstraat 81
138561,stad,Sint-Joost-ten-Node
138561,postcode,1210
138561,land,België
136934,naam,JES Stuttgart
136934,adres,Eberhardstraße 61a
136934,stad,Stuttgart
136934,postcode,70173
136934,land,Duitsland
130869,naam,Victoria
130869,adres,Fratersplein 7
130869,stad,Gent
130869,postcode,9000
130869,land,België
134171,naam,Théâtre National de Bretagne (TNB)
134171,adres,"1, rue Saint-Héllier"
134171,stad,Rennes
134171,postcode,35008
134171,land,Frankrijk
134953,naam,De Munt - Malibranzaal
134953,adres,Leopoldstraat 4
134953,stad,Brussel
134953,postcode,1000
134953,land,België
135193,naam,Publiekstheater - Groot Huis
135193,adres,Sint-Baafsplein 17
135193,stad,Gent
135193,postcode,9000
135193,land,België
137859,naam,RVT Bloemenveld
137859,adres,
137859,stad,Antwerpen
137859,postcode,None
137859,land,België
139392,naam,Sferisterio
139392,adres,
139392,stad,Santarcangelo di Romagna
139392,postcode,None
139392,land,Italië
133481,naam,Minardschouwburg
133481,adres,Korianderstraat 13
133481,stad,Gent
133481,postcode,9000
133481,land,België
138399,naam,DOK
138399,adres,
138399,stad,Gent
138399,postcode,9000
138399,land,België
137479,naam,Teatre grec
137479,adres,"Pg Santa Madrona, 36"
137479,stad,Barcelona
137479,postcode,08038
137479,land,Spanje
137871,naam,Vlaams parlement
137871,adres,
137871,stad,Brussel
137871,postcode,None
134259,naam,Nieuwe Boomse Metaalwerken - BM Titan
134259,adres,Leo Bosschartlaan 20
134259,stad,Hoboken
134259,postcode,2660
134259,land,België
130917,naam,NOK-Teatertentog
130917,adres,Leningstraat 26
130917,stad,Borgerhout
130917,postcode,2140
130917,land,België
138518,naam,La Manufacture
138518,adres,2 Rue des Écoles
138518,stad,Avignon
138518,postcode,84000
138518,land,Frankrijk
133296,naam,CC De Kimpel
133296,adres,Eikenlaan 25
133296,stad,Bilzen
133296,postcode,3740
133296,land,België
139695,naam,Burg
139695,adres,
139695,stad,Brugge
139695,postcode,None
139695,land,België
132826,naam,BOEKENTOREN RIJKSUNIVERSITEIT GENT
132826,adres,BLANDIJNBERG 1
132826,stad,Gent
132826,postcode,9000
132826,land,België
132322,naam,Théâtre National de Belgique
132322,adres,CENTRE ROGIER
132322,stad,Sint-Joost-ten-Node
132322,postcode,1210
132322,land,België
136480,naam,Brighton Dome
136480,adres,29 New Road
136480,stad,Brighton
136480,postcode,N1 1UG
136480,land,Groot-Brittannië
139721,naam,Ex Ospedale dei Bastardini
139721,adres,
139721,stad,Bologna
139721,postcode,None
139721,land,Italië
130968,naam,GC De Rinck
130968,adres,Kapittelstraat 1
130968,stad,Anderlecht
130968,postcode,1070
130968,land,België
139574,naam,Paleis 'T Loo
139574,adres,
139574,stad,Apeldoorn
139574,postcode,None
139574,land,Nederland
133541,naam,Het oude badhuis
133541,adres,Stuivenbergplein 38
133541,stad,Antwerpen
133541,postcode,2000
133541,land,België
139629,naam,Café Koer
139629,adres,Leopoldpark
139629,stad,Oostende
139629,postcode,None
139629,land,België
134036,naam,Centre Culturel de Braine L'Alleud
134036,adres,None
134036,stad,Braine L'Alleud
134036,postcode,1420
134036,land,België
138890,naam,Kulturforum
138890,adres,
138890,stad,Fürth
138890,postcode,None
138890,land,Duitsland
136552,naam,Richard Foncke Gallery
136552,adres,Spijkstraat 1
136552,stad,Gent
136552,postcode,9000
136552,land,België
135117,naam,Teaterhuset Avant Garden
135117,adres,Olav Tryggvasonsgate 5
135117,stad,Trondheim
135117,postcode,7011
135117,land,Noorwegen
138047,naam,ruimte onbekend
138047,adres,
138047,stad,Bladel
138047,postcode,None
138047,land,Nederland
135220,naam,Bij St.-Jansplein
135220,adres,None
135220,stad,Antwerpen
135220,postcode,None
135220,land,België
134136,naam,Stuc - Dansstudio
134136,adres,Naamsestraat 96
134136,stad,Leuven
134136,postcode,3000
134136,land,België
138392,naam,op locatie
138392,adres,
138392,stad,Koolskamp
138392,postcode,None
138392,land,België
136227,naam,GC Jan vander Noot
136227,adres,Mudaeusstraat 9
136227,stad,Brecht
136227,postcode,2960
136227,land,België
134202,naam,Blauw Vier : repetitieruimte
134202,adres,Boomgaardstraat 215
134202,stad,Antwerpen
134202,postcode,2018
134202,land,België
139853,naam,Patisserie Van den Berghe
139853,adres,
139853,stad,Oostende
139853,postcode,None
139853,land,België
140256,naam,Op locatie
140256,adres,
140256,stad,Ancona
140256,postcode,None
140256,land,Italië
131585,naam,ruimte onbekend
131585,adres,None
131585,stad,Rotterdam
131585,postcode,None
131585,land,Nederland
131848,naam,Kasteel Steytelinck
131848,adres,Sint-Bavostraat 20
131848,stad,Wilrijk
131848,postcode,2610
131848,land,België
133510,naam,Den Oepites
133510,adres,Hofbouwstraat 2A
133510,stad,Zomergem
133510,postcode,9930
133510,land,België
135284,naam,Barbican Theatre
135284,adres,None
135284,stad,London
135284,postcode,None
135284,land,Groot-Brittannië
131380,naam,THE PLACE
131380,adres,None
131380,stad,London
131380,postcode,W6ARL
131380,land,Groot-Brittannië
140276,naam,Gare des Enfants
140276,adres,
140276,stad,Basel
140276,postcode,None
140276,land,Zwitserland
138124,naam,ruimte onbekend
138124,adres,
138124,stad,Great Yamouth
138124,postcode,None
138124,land,Groot-Brittannië
139436,naam,El Canal - Centre d'Arts Escéniques Salt
139436,adres,
139436,stad,Girona
139436,postcode,None
139436,land,Spanje
139729,naam,Théâtre de L'Agora
139729,adres,
139729,stad,Montpellier
139729,postcode,None
139729,land,Frankrijk
133421,naam,Kaaitheater OLV VAN VAAKSTRAAt
133421,adres,OLV VAN VAAKSTRAAT 83
133421,stad,Brussel
133421,postcode,1000
133421,land,België
133593,naam,Akteerstudio
133593,adres,Rijschoolstraat 19a
133593,stad,Leuven
133593,postcode,3000
133593,land,België
135389,naam,Het Feestpaleis
135389,adres,Stationsstraat 6
135389,stad,Tielt
135389,postcode,8700
135389,land,België
133122,naam,GC De Boesdaalhoeve
133122,adres,Hoevestraat 67
133122,stad,Sint-Genesius-Rode
133122,postcode,1640
133122,land,België
139950,naam,The Boardwalk Theatre
139950,adres,
139950,stad,Mandurah
139950,postcode,None
139950,land,Australië
138118,naam,Teatre Municipal
138118,adres,"Plaça del Vi, 1 "
138118,stad,Girona
138118,postcode,17004
138118,land,Spanje
132039,naam,CC Begijnhof
132039,adres,Kerkstraat 4
132039,stad,Diest
132039,postcode,3290
132039,land,België
139854,naam,Royal Astrid Hotel
139854,adres,
139854,stad,Oostende
139854,postcode,None
139854,land,België
138425,naam,Aoyama Theatre
138425,adres,5-53-1 Jingumae Shibuyaku
138425,stad,Tokyo
138425,postcode,150-0001
138425,land,Japan
134034,naam,P.A.R.T.S. studio
134034,adres,Van Volxemlaan 164
134034,stad,Vorst
134034,postcode,1190
134034,land,België
132579,naam,Gymnase Aubanel
132579,adres,rue de la Palapharnerie
132579,stad,Avignon
132579,postcode,84000
132579,land,Frankrijk
137222,naam,essexdance
137222,adres,78 Broomfield Road
137222,stad,Chelmsford
137222,postcode,CM1 1SS
137222,land,Groot-Brittannië
138997,naam,Théâtre Joliette Minoterie
138997,adres,
138997,stad,Marseille
138997,postcode,None
138997,land,Frankrijk
130988,naam,Centre Culturel Wolubilis
130988,adres,Charles Thielemanslaan 93
130988,stad,Sint-Pieters-Woluwe
130988,postcode,1150
130988,land,België
136498,naam,Samuel Beckett Theatre
136498,adres,Trinity College
136498,stad,Dublin
136498,postcode,None
136498,land,Ierland
134145,naam,de mijn van Beringen
134145,adres,None
134145,stad,Beringen
134145,postcode,3580
134145,land,België
137078,naam,Nord
137078,adres,None
137078,stad,Zürich
137078,postcode,None
137078,land,Zwitserland
137039,naam,Stadttheater Fribourg
137039,adres,None
137039,stad,Fribourg
137039,postcode,None
137039,land,Zwitserland
139235,naam,Rainberghalle
139235,adres,
139235,stad,Salzburg
139235,postcode,None
139235,land,Oostenrijk
135479,naam,ruimte onbekend
135479,adres,None
135479,stad,None
135479,postcode,None
135479,land,Onbekend
135081,naam,militair domein Brustem
135081,adres,None
135081,stad,Sint-Truiden
135081,postcode,None
135081,land,België
133554,naam,Grand Café Leroy
133554,adres,None
133554,stad,Antwerpen
133554,postcode,None
133554,land,België
135715,naam,Kruispoort
135715,adres,None
135715,stad,Brugge
135715,postcode,None
135715,land,België
134513,naam,Espace des Arts
134513,adres,"5 bis, avenue Nicéphore Niépce"
134513,stad,Châlon-sur-Saône
134513,postcode,71100
134513,land,Frankrijk
131099,naam,Stadsschouwburg Haarlem
131099,adres,WILSONPLEIN 23
131099,stad,Haarlem
131099,postcode,2011VG
131099,land,Nederland
136170,naam,Stadsschouwburg - Het Kruithuis
136170,adres,Turfsingel 86
136170,stad,Groningen
136170,postcode,9711 VX
136170,land,Nederland
136657,naam,Opéra Théâtre d'Avignon et des Pays de Vaucluse
136657,adres,Place de l'Horloge
136657,stad,Avignon
136657,postcode,84000
136657,land,Frankrijk
137599,naam,Nieuwe Luxor Theater
137599,adres,Posthumalaan 1
137599,stad,Rotterdam
137599,postcode,3072 AG
137599,land,Nederland
135631,naam,Setagaya Public Theatre
135631,adres,
135631,stad,Tokyo
135631,postcode,None
135631,land,Japan
134407,naam,Cour de la Bellone
134407,adres,None
134407,stad,Brussel
134407,postcode,1000
134407,land,België
130881,naam,Theater Het Klokhuis
130881,adres,PAROCHIAANSTRAAT 4-4A 
130881,stad,Antwerpen
130881,postcode,2000
130881,land,België
138064,naam,ruimte onbekend
138064,adres,
138064,stad,Arrasate
138064,postcode,None
138064,land,Spanje
132659,naam,Theater Het Heerenlogement
132659,adres,MARKT 31
132659,stad,Beusichem
132659,postcode,4112JR
132659,land,Nederland
139267,naam,Bunker
139267,adres,
139267,stad,Ljubljana
139267,postcode,None
139267,land,Slovenië
135496,naam,kc nOna
135496,adres,Begijnenstraat 19-21
135496,stad,Mechelen
135496,postcode,2800
135496,land,België
137512,naam,De Kazematten
137512,adres,Kazemattenstraat 17
137512,stad,Gent
137512,postcode,9000
137512,land,België
137062,naam,GC Tervuren
137062,adres,None
137062,stad,Tervuren
137062,postcode,None
137062,land,België
138946,naam,Salon Bombardon
138946,adres,
138946,stad,Schaarbeek
138946,postcode,None
138946,land,België
134224,naam,Opvangcentrum voor Asielzoekers van het Rode Kruis
134224,adres,Grauwwerkersstraat
134224,stad,Brugge
134224,postcode,8000
134224,land,België
140483,naam,Sint-Franciscuskerk
140483,adres,Ieperstraat 28
140483,stad,Menen
140483,postcode,None
140483,land,België
139506,naam,Keperenberg
139506,adres,
139506,stad,Itterbeek
139506,postcode,None
139506,land,België
135337,naam,Arca
135337,adres,Sint-Widowstraat 3
135337,stad,Gent
135337,postcode,9000
135337,land,België
133403,naam,Gents Amusements Theater
133403,adres,None
133403,stad,Gent
133403,postcode,9000
133403,land,België
140525,naam,Sint-Michielskerk
140525,adres,Amerikalei 165
140525,stad,Antwerpen (B)
140525,postcode,None
134304,naam,ruimte onbekend
134304,adres,None
134304,stad,Anzegem
134304,postcode,None
134304,land,België
140440,naam,San Frantziskoko Udaltegia
140440,adres,
140440,stad,Bilbao
140440,postcode,None
140440,land,Spanje
131855,naam,Frascati
131855,adres,NES 63
131855,stad,Amsterdam
131855,postcode,1012 KD
131855,land,Nederland
134406,naam,Podewil
134406,adres,None
134406,stad,Berlin
134406,postcode,None
134406,land,Duitsland
137684,naam,Cultureel Studentencentrum Usva
137684,adres,None
137684,stad,Groningen
137684,postcode,None
137684,land,Nederland
135528,naam,Eurokaz
135528,adres,None
135528,stad,Zagreb
135528,postcode,None
135528,land,Kroatië
133523,naam,GC De Platoo
133523,adres,Pantheonlaan 14
133523,stad,Koekelberg
133523,postcode,1081
133523,land,België
139879,naam,Kapel Onder de Linden
139879,adres,
139879,stad,Thorn
139879,postcode,None
139879,land,Nederland
134191,naam,CC Ter Dilft
134191,adres,Sint-Amandsesteenweg 41-43
134191,stad,Bornem
134191,postcode,2880
134191,land,België
140242,naam,Gymnase Paul Giéra
140242,adres,
140242,stad,Avignon
140242,postcode,None
140242,land,Frankrijk
135629,naam,Schouwburg Almere
135629,adres,Esplanade 10
135629,stad,Almere
135629,postcode,1315 TA
135629,land,Nederland
140225,naam,Cauwenbroekdreefken
140225,adres,z/n
140225,stad,Evergem/Belzele
140225,postcode,None
140225,land,België
133678,naam,De Orchidee
133678,adres,None
133678,stad,Kasterlee
133678,postcode,2460
133678,land,België
137552,naam,BAFF
137552,adres,De Vrièrestraat
137552,stad,Antwerpen
137552,postcode,2000
137552,land,België
138130,naam,CC Ekeren
138130,adres,
138130,stad,Ekeren
138130,postcode,None
138130,land,België
132057,naam,ruimte onbekend
132057,adres,None
132057,stad,Maastricht
132057,postcode,None
132057,land,Nederland
138097,naam,ruimte onbekend
138097,adres,
138097,stad,Mannheim
138097,postcode,None
138097,land,Duitsland
139042,naam,'T Paviljoentje
139042,adres,Kunstenstraat 4
139042,stad,Menen
139042,postcode,None
139042,land,België
131859,naam,Provadja Theater
131859,adres,Verdronkenoord 12
131859,stad,Alkmaar
131859,postcode,1811BE
131859,land,Nederland
136361,naam,Steenkoolmijn Waterschei
136361,adres,A. Dumontlaan 67
136361,stad,Waterschei (Genk)
136361,postcode,3600
136361,land,België
130996,naam,Auditorium Limburghal
