subsidie_id,relatie,value
19752,eindjaar,1998
19752,subsidietype,gewone werkbeurzen_10
19752,subsidiecomite,beeldende kunst_6
19752,subsidiërende instantie,Podiumkunstendecreet_10
19753,persoon,Wessel Gansevoort_1955972
19753,beginjaar,1998
19753,eindjaar,1998
19753,subsidietype,gewone werkbeurzen_10
19753,subsidiecomite,beeldende kunst_6
19753,subsidiërende instantie,Podiumkunstendecreet_10
19754,persoon,Paul Gees_1955973
19754,beginjaar,1998
19754,eindjaar,1998
19754,subsidietype,gewone werkbeurzen_10
19754,subsidiecomite,beeldende kunst_6
19754,subsidiërende instantie,Podiumkunstendecreet_10
19755,persoon,Frans Gentils_1955552
19755,beginjaar,1998
19755,eindjaar,1998
19755,subsidietype,gewone werkbeurzen_10
19755,subsidiecomite,beeldende kunst_6
19755,subsidiërende instantie,Podiumkunstendecreet_10
19756,persoon,Franky Deconinck_1955974
19756,beginjaar,1997
19756,eindjaar,1997
19756,subsidietype,substantiële werkbeurzen_8
19756,subsidiecomite,beeldende kunst_6
19756,subsidiërende instantie,Podiumkunstendecreet_10
19757,persoon,Vincent Geyskens_1954963
19757,beginjaar,1998
19757,eindjaar,1998
19757,subsidietype,gewone werkbeurzen_10
19757,subsidiecomite,beeldende kunst_6
19757,subsidiërende instantie,Podiumkunstendecreet_10
19758,persoon,Wim Delvoye_1955463
19758,beginjaar,1997
19758,eindjaar,1997
19758,subsidietype,substantiële werkbeurzen_8
19758,subsidiecomite,beeldende kunst_6
19758,subsidiërende instantie,Podiumkunstendecreet_10
19759,persoon,Pascal Ghyssaert_1955320
19759,beginjaar,1998
19759,eindjaar,1998
19759,subsidietype,gewone werkbeurzen_10
19759,subsidiecomite,beeldende kunst_6
19759,subsidiërende instantie,Podiumkunstendecreet_10
19760,persoon,Marc Goethals_1955414
19760,beginjaar,1998
19760,eindjaar,1998
19760,subsidietype,gewone werkbeurzen_10
19760,subsidiecomite,beeldende kunst_6
19760,subsidiërende instantie,Podiumkunstendecreet_10
19761,persoon,Peter Downsbrough_1955464
19761,beginjaar,1997
19761,eindjaar,1997
19761,subsidietype,substantiële werkbeurzen_8
19761,subsidiecomite,beeldende kunst_6
19761,subsidiërende instantie,Podiumkunstendecreet_10
19762,persoon,Geert Goiris_1954873
19762,beginjaar,1998
19762,eindjaar,1998
19762,subsidietype,gewone werkbeurzen_10
19762,subsidiecomite,beeldende kunst_6
19762,subsidiërende instantie,Podiumkunstendecreet_10
19763,persoon,Johan Tahon_1955264
19763,beginjaar,1997
19763,eindjaar,1997
19763,subsidietype,substantiële werkbeurzen_8
19763,subsidiecomite,beeldende kunst_6
19763,subsidiërende instantie,Podiumkunstendecreet_10
19764,persoon,Ronny Heiremans_1954968
19764,beginjaar,1998
19764,eindjaar,1998
19764,subsidietype,gewone werkbeurzen_10
19764,subsidiecomite,beeldende kunst_6
19764,subsidiërende instantie,Podiumkunstendecreet_10
19766,persoon,Sven 't Jolle_1955128
19766,beginjaar,1997
19766,eindjaar,1997
19766,subsidietype,substantiële werkbeurzen_8
19766,subsidiecomite,beeldende kunst_6
19766,subsidiërende instantie,Podiumkunstendecreet_10
19767,persoon,Sylvie Janssens De Bisthoven_1955360
19767,beginjaar,1998
19767,eindjaar,1998
19767,subsidietype,gewone werkbeurzen_10
19767,subsidiecomite,beeldende kunst_6
19767,subsidiërende instantie,Podiumkunstendecreet_10
19768,persoon,Jan Van Imschoot_1954890
19768,beginjaar,1997
19768,eindjaar,1997
19768,subsidietype,substantiële werkbeurzen_8
19768,subsidiecomite,beeldende kunst_6
19768,subsidiërende instantie,Podiumkunstendecreet_10
19769,persoon,Lucas Jodogne_1955365
19769,beginjaar,1998
19769,eindjaar,1998
19769,subsidietype,gewone werkbeurzen_10
19769,subsidiecomite,beeldende kunst_6
19769,subsidiërende instantie,Podiumkunstendecreet_10
19770,persoon,Anne-Mie Van Kerckhoven_1954891
19770,beginjaar,1997
19770,eindjaar,1997
19770,subsidietype,substantiële werkbeurzen_8
19770,subsidiecomite,beeldende kunst_6
19770,subsidiërende instantie,Podiumkunstendecreet_10
19772,persoon,Jan Kempenaers_1954876
19772,beginjaar,1998
19772,eindjaar,1998
19772,subsidietype,gewone werkbeurzen_10
19772,subsidiecomite,beeldende kunst_6
19772,subsidiërende instantie,Podiumkunstendecreet_10
19773,persoon,Beatrijs Lauwaert_1954975
19773,beginjaar,1998
19773,eindjaar,1998
19773,subsidietype,gewone werkbeurzen_10
19773,subsidiecomite,beeldende kunst_6
19773,subsidiërende instantie,Podiumkunstendecreet_10
19775,persoon,Anne Maes_1955468
19775,beginjaar,1998
19775,eindjaar,1998
19775,subsidietype,gewone werkbeurzen_10
19775,subsidiecomite,beeldende kunst_6
19775,subsidiërende instantie,Podiumkunstendecreet_10
19776,persoon,Wout Vercammen_1955975
19776,beginjaar,1997
19776,eindjaar,1997
19776,subsidietype,substantiële werkbeurzen_8
19776,subsidiecomite,beeldende kunst_6
19776,subsidiërende instantie,Podiumkunstendecreet_10
19777,persoon,Erich Weiss_1955380
19777,beginjaar,1997
19777,eindjaar,1997
19777,subsidietype,substantiële werkbeurzen_8
19777,subsidiecomite,beeldende kunst_6
19777,subsidiërende instantie,Podiumkunstendecreet_10
19778,persoon,Koen  Meyers_1955976
19778,beginjaar,1998
19778,eindjaar,1998
19778,subsidietype,gewone werkbeurzen_10
19778,subsidiecomite,beeldende kunst_6
19778,subsidiërende instantie,Podiumkunstendecreet_10
19779,persoon,Nathalie Nijs_1955451
19779,beginjaar,1998
19779,eindjaar,1998
19779,subsidietype,gewone werkbeurzen_10
19779,subsidiecomite,beeldende kunst_6
19779,subsidiërende instantie,Podiumkunstendecreet_10
19780,persoon,Michael Roberts_1955977
19780,beginjaar,1998
19780,eindjaar,1998
19780,subsidietype,gewone werkbeurzen_10
19780,subsidiecomite,beeldende kunst_6
19780,subsidiërende instantie,Podiumkunstendecreet_10
19781,persoon,Gert Robijns_1954881
19781,beginjaar,1998
19781,eindjaar,1998
19781,subsidietype,gewone werkbeurzen_10
19781,subsidiecomite,beeldende kunst_6
19781,subsidiërende instantie,Podiumkunstendecreet_10
19782,persoon,Ilse Roman_1955457
19782,beginjaar,1998
19782,eindjaar,1998
19782,subsidietype,gewone werkbeurzen_10
19782,subsidiecomite,beeldende kunst_6
19782,subsidiërende instantie,Podiumkunstendecreet_10
19783,persoon,Bernard Sercu_1955978
19783,beginjaar,1998
19783,eindjaar,1998
19783,subsidietype,gewone werkbeurzen_10
19783,subsidiecomite,beeldende kunst_6
19783,subsidiërende instantie,Podiumkunstendecreet_10
19784,persoon,Thomas Soetens & Kora Van den Bulcke_1955196
19784,beginjaar,1998
19784,eindjaar,1998
19784,subsidietype,gewone werkbeurzen_10
19784,subsidiecomite,beeldende kunst_6
19784,subsidiërende instantie,Podiumkunstendecreet_10
19785,persoon,Gilles Thomas_1955979
19785,beginjaar,1998
19785,eindjaar,1998
19785,subsidietype,gewone werkbeurzen_10
19785,subsidiecomite,beeldende kunst_6
19785,subsidiërende instantie,Podiumkunstendecreet_10
19786,persoon,Thomas Thys_1955980
19786,beginjaar,1998
19786,eindjaar,1998
19786,subsidietype,gewone werkbeurzen_10
19786,subsidiecomite,beeldende kunst_6
19786,subsidiërende instantie,Podiumkunstendecreet_10
19787,persoon,Stefaan Van Biesen_1955370
19787,beginjaar,1998
19787,eindjaar,1998
19787,subsidietype,gewone werkbeurzen_10
19787,subsidiecomite,beeldende kunst_6
19787,subsidiërende instantie,Podiumkunstendecreet_10
19788,persoon,Herman Van Houte_1955981
19788,beginjaar,1998
19788,eindjaar,1998
19788,subsidietype,gewone werkbeurzen_10
19788,subsidiecomite,beeldende kunst_6
19788,subsidiërende instantie,Podiumkunstendecreet_10
19790,persoon,Yves Van Pevenaege_1955472
19790,beginjaar,1998
19790,eindjaar,1998
19790,subsidietype,gewone werkbeurzen_10
19790,subsidiecomite,beeldende kunst_6
19790,subsidiërende instantie,Podiumkunstendecreet_10
19791,persoon,Johan  Van Roy_1955982
19791,beginjaar,1998
19791,eindjaar,1998
19791,subsidietype,gewone werkbeurzen_10
19791,subsidiecomite,beeldende kunst_6
19791,subsidiërende instantie,Podiumkunstendecreet_10
19792,persoon,Luc Van Soom_1955983
19792,beginjaar,1998
19792,eindjaar,1998
19792,subsidietype,gewone werkbeurzen_10
19792,subsidiecomite,beeldende kunst_6
19792,subsidiërende instantie,Podiumkunstendecreet_10
19793,persoon,Lieve Van Stappen_1955040
19793,beginjaar,1998
19793,eindjaar,1998
19793,subsidietype,gewone werkbeurzen_10
19793,subsidiecomite,beeldende kunst_6
19793,subsidiërende instantie,Podiumkunstendecreet_10
19794,persoon,Els Vanden Meersch_1955041
19794,beginjaar,1998
19794,eindjaar,1998
19794,subsidietype,gewone werkbeurzen_10
19794,subsidiecomite,beeldende kunst_6
19794,subsidiërende instantie,Podiumkunstendecreet_10
19795,persoon,Ludwig Vandevelde_1955984
19795,beginjaar,1998
19795,eindjaar,1998
19795,subsidietype,gewone werkbeurzen_10
19795,subsidiecomite,beeldende kunst_6
19795,subsidiërende instantie,Podiumkunstendecreet_10
19796,persoon,Bart Vandevijvere_1955044
19796,beginjaar,1998
19796,eindjaar,1998
19796,subsidietype,gewone werkbeurzen_10
19796,subsidiecomite,beeldende kunst_6
19796,subsidiërende instantie,Podiumkunstendecreet_10
19797,persoon,Leen Voet_1955050
19797,beginjaar,1998
19797,eindjaar,1998
19797,subsidietype,gewone werkbeurzen_10
19797,subsidiecomite,beeldende kunst_6
19797,subsidiërende instantie,Podiumkunstendecreet_10
19799,persoon,J.M. Bijtebier_1955986
19799,beginjaar,1997
19799,eindjaar,1997
19799,subsidietype,gewone werkbeurzen_10
19799,subsidiecomite,beeldende kunst_6
19799,subsidiërende instantie,Podiumkunstendecreet_10
19800,persoon,Dirk Bogaert_1955987
19800,beginjaar,1997
19800,eindjaar,1997
19800,subsidietype,gewone werkbeurzen_10
19800,subsidiecomite,beeldende kunst_6
19800,subsidiërende instantie,Podiumkunstendecreet_10
19802,persoon,Ditmar Bollaert_1955415
19802,beginjaar,1997
19802,eindjaar,1997
19802,subsidietype,gewone werkbeurzen_10
19802,subsidiecomite,beeldende kunst_6
19802,subsidiërende instantie,Podiumkunstendecreet_10
19803,persoon,Elke Andreas Boon_1954923
19803,beginjaar,1997
19803,eindjaar,1997
19803,subsidietype,gewone werkbeurzen_10
19803,subsidiecomite,beeldende kunst_6
19803,subsidiërende instantie,Podiumkunstendecreet_10
19804,persoon,Koen Broucke_1954926
19804,beginjaar,1997
19804,eindjaar,1997
19804,subsidietype,gewone werkbeurzen_10
19804,subsidiecomite,beeldende kunst_6
19804,subsidiërende instantie,Podiumkunstendecreet_10
19805,persoon,David Claerbout_1954862
19805,beginjaar,1997
19805,eindjaar,1997
19805,subsidietype,gewone werkbeurzen_10
19805,subsidiecomite,beeldende kunst_6
19805,subsidiërende instantie,Podiumkunstendecreet_10
19806,persoon,Christine Clinckx_1954861
19806,beginjaar,1997
19806,eindjaar,1997
19806,subsidietype,gewone werkbeurzen_10
19806,subsidiecomite,beeldende kunst_6
19806,subsidiërende instantie,Podiumkunstendecreet_10
19807,persoon,Cel Crabeels_1954863
19807,beginjaar,1997
19807,eindjaar,1997
19807,subsidietype,gewone werkbeurzen_10
19807,subsidiecomite,beeldende kunst_6
19807,subsidiërende instantie,Podiumkunstendecreet_10
19808,persoon,Lieve D'hondt_1955278
19808,beginjaar,1997
19808,eindjaar,1997
19808,subsidietype,gewone werkbeurzen_10
19808,subsidiecomite,beeldende kunst_6
19808,subsidiërende instantie,Podiumkunstendecreet_10
19809,persoon,Anne Daems_1954864
19809,beginjaar,1997
19809,eindjaar,1997
19809,subsidietype,gewone werkbeurzen_10
19809,subsidiecomite,beeldende kunst_6
19809,subsidiërende instantie,Podiumkunstendecreet_10
19810,persoon,Bert Danckaert_1954932
19810,beginjaar,1997
19810,eindjaar,1997
19810,subsidietype,gewone werkbeurzen_10
19810,subsidiecomite,beeldende kunst_6
19810,subsidiërende instantie,Podiumkunstendecreet_10
19811,persoon,Manon de Boer_1954865
19811,beginjaar,1997
19811,eindjaar,1997
19811,subsidietype,gewone werkbeurzen_10
19811,subsidiecomite,beeldende kunst_6
19811,subsidiërende instantie,Podiumkunstendecreet_10
19812,persoon,Mario De Brabandere_1955650
19812,beginjaar,1997
19812,eindjaar,1997
19812,subsidietype,gewone werkbeurzen_10
19812,subsidiecomite,beeldende kunst_6
19812,subsidiërende instantie,Podiumkunstendecreet_10
19813,persoon,Goele De Bruyn_1954936
19813,beginjaar,1997
19813,eindjaar,1997
19813,subsidietype,gewone werkbeurzen_10
19813,subsidiecomite,beeldende kunst_6
19813,subsidiërende instantie,Podiumkunstendecreet_10
19814,persoon,Jerome de Perlinghi_1955988
19814,beginjaar,1997
19814,eindjaar,1997
19814,subsidietype,gewone werkbeurzen_10
19814,subsidiecomite,beeldende kunst_6
19814,subsidiërende instantie,Podiumkunstendecreet_10
19815,persoon,Wendolien Van Oldenborgh_1956011
19815,beginjaar,1997
19815,eindjaar,1997
19815,subsidietype,gewone werkbeurzen_10
19815,subsidiecomite,beeldende kunst_6
19815,subsidiërende instantie,Podiumkunstendecreet_10
19816,persoon,Jan De Vliegher_1955567
19816,beginjaar,1997
19816,eindjaar,1997
19816,subsidietype,gewone werkbeurzen_10
19816,subsidiecomite,beeldende kunst_6
19816,subsidiërende instantie,Podiumkunstendecreet_10
19817,persoon,Johan De Wit_1955989
19817,beginjaar,1997
19817,eindjaar,1997
19817,subsidietype,gewone werkbeurzen_10
19817,subsidiecomite,beeldende kunst_6
19817,subsidiërende instantie,Podiumkunstendecreet_10
19818,persoon,Ronny Delrue_1954952
19818,beginjaar,1997
19818,eindjaar,1997
19818,subsidietype,gewone werkbeurzen_10
19818,subsidiecomite,beeldende kunst_6
19818,subsidiërende instantie,Podiumkunstendecreet_10
19820,persoon,Dany Deprez_1954953
19820,beginjaar,1997
19820,eindjaar,1997
19820,subsidietype,gewone werkbeurzen_10
19820,subsidiecomite,beeldende kunst_6
19820,subsidiërende instantie,Podiumkunstendecreet_10
19821,persoon,Wouter Deruytter_1955991
19821,beginjaar,1997
19821,eindjaar,1997
19821,subsidietype,gewone werkbeurzen_10
19821,subsidiecomite,beeldende kunst_6
19821,subsidiërende instantie,Podiumkunstendecreet_10
19822,persoon,Daniël Dewaele_1954955
19822,beginjaar,1997
19822,eindjaar,1997
19822,subsidietype,gewone werkbeurzen_10
19822,subsidiecomite,beeldende kunst_6
19822,subsidiërende instantie,Podiumkunstendecreet_10
19823,persoon,Wessel di Wesseli_1955992
19823,beginjaar,1997
19823,eindjaar,1997
19823,subsidietype,gewone werkbeurzen_10
19823,subsidiecomite,beeldende kunst_6
19823,subsidiërende instantie,Podiumkunstendecreet_10
19824,persoon,Jo Dierickx_1955993
19824,beginjaar,1997
19824,eindjaar,1997
19824,subsidietype,gewone werkbeurzen_10
19824,subsidiecomite,beeldende kunst_6
19824,subsidiërende instantie,Podiumkunstendecreet_10
19825,persoon,Els Dietvorst_1954957
19825,beginjaar,1997
19825,eindjaar,1997
19825,subsidietype,gewone werkbeurzen_10
19825,subsidiecomite,beeldende kunst_6
19825,subsidiërende instantie,Podiumkunstendecreet_10
19826,persoon,Toni Geirlandt_1955943
19826,beginjaar,1997
19826,eindjaar,1997
19826,subsidietype,gewone werkbeurzen_10
19826,subsidiecomite,beeldende kunst_6
19826,subsidiërende instantie,Podiumkunstendecreet_10
19774,persoon,Emilio López-Menchero_1956473
19774,beginjaar,1998
19774,eindjaar,1998
19774,subsidietype,gewone werkbeurzen_10
19774,subsidiecomite,beeldende kunst_6
19774,subsidiërende instantie,Podiumkunstendecreet_10
19789,persoon,Honoré d'O_1911682
19789,beginjaar,1998
19789,eindjaar,1998
19789,subsidietype,gewone werkbeurzen_10
19789,subsidiecomite,beeldende kunst_6
19789,subsidiërende instantie,Podiumkunstendecreet_10
19827,persoon,Vincent Geyskens_1954963
19827,beginjaar,1997
19827,eindjaar,1997
19827,subsidietype,gewone werkbeurzen_10
19827,subsidiecomite,beeldende kunst_6
19827,subsidiërende instantie,Podiumkunstendecreet_10
19828,persoon,Pascal Ghyssaert_1955320
19828,beginjaar,1997
19828,eindjaar,1997
19828,subsidietype,gewone werkbeurzen_10
19828,subsidiecomite,beeldende kunst_6
19828,subsidiërende instantie,Podiumkunstendecreet_10
19829,persoon,Luc Gobyn_1955994
19829,beginjaar,1997
19829,eindjaar,1997
19829,subsidietype,gewone werkbeurzen_10
19829,subsidiecomite,beeldende kunst_6
19829,subsidiërende instantie,Podiumkunstendecreet_10
19830,persoon,Nina Haveman_1955944
19830,beginjaar,1997
19830,eindjaar,1997
19830,subsidietype,gewone werkbeurzen_10
19830,subsidiecomite,beeldende kunst_6
19830,subsidiërende instantie,Podiumkunstendecreet_10
19831,persoon,Ronny Heiremans_1954968
19831,beginjaar,1997
19831,eindjaar,1997
19831,subsidietype,gewone werkbeurzen_10
19831,subsidiecomite,beeldende kunst_6
19831,subsidiërende instantie,Podiumkunstendecreet_10
19832,persoon,Gunther Heynen_1955995
19832,beginjaar,1997
19832,eindjaar,1997
19832,subsidietype,gewone werkbeurzen_10
19832,subsidiecomite,beeldende kunst_6
19832,subsidiërende instantie,Podiumkunstendecreet_10
19833,persoon,Dr. Hugo Heyrman_1955781
19833,beginjaar,1997
19833,eindjaar,1997
19833,subsidietype,gewone werkbeurzen_10
19833,subsidiecomite,beeldende kunst_6
19833,subsidiërende instantie,Podiumkunstendecreet_10
19834,persoon,Jo Huybrechts_1955996
19834,beginjaar,1997
19834,eindjaar,1997
19834,subsidietype,gewone werkbeurzen_10
19834,subsidiecomite,beeldende kunst_6
19834,subsidiërende instantie,Podiumkunstendecreet_10
19835,persoon,Frie Jacobs_1955997
19835,beginjaar,1997
19835,eindjaar,1997
19835,subsidietype,gewone werkbeurzen_10
19835,subsidiecomite,beeldende kunst_6
19835,subsidiërende instantie,Podiumkunstendecreet_10
19836,persoon,Lucas Jodogne_1955365
19836,beginjaar,1997
19836,eindjaar,1997
19836,subsidietype,gewone werkbeurzen_10
19836,subsidiecomite,beeldende kunst_6
19836,subsidiërende instantie,Podiumkunstendecreet_10
19837,persoon,Ilse Joliet_1955389
19837,beginjaar,1997
19837,eindjaar,1997
19837,subsidietype,gewone werkbeurzen_10
19837,subsidiecomite,beeldende kunst_6
19837,subsidiërende instantie,Podiumkunstendecreet_10
19838,persoon,Jus Juchtmans_1955212
19838,beginjaar,1997
19838,eindjaar,1997
19838,subsidietype,gewone werkbeurzen_10
19838,subsidiecomite,beeldende kunst_6
19838,subsidiërende instantie,Podiumkunstendecreet_10
19839,persoon,Irene Judong_1955998
19839,beginjaar,1997
19839,eindjaar,1997
19839,subsidietype,gewone werkbeurzen_10
19839,subsidiecomite,beeldende kunst_6
19839,subsidiërende instantie,Podiumkunstendecreet_10
19840,persoon,Jan Kempenaers_1954876
19840,beginjaar,1997
19840,eindjaar,1997
19840,subsidietype,gewone werkbeurzen_10
19840,subsidiecomite,beeldende kunst_6
19840,subsidiërende instantie,Podiumkunstendecreet_10
19841,persoon,Peter Lagast_1955999
19841,beginjaar,1997
19841,eindjaar,1997
19841,subsidietype,gewone werkbeurzen_10
19841,subsidiecomite,beeldende kunst_6
19841,subsidiërende instantie,Podiumkunstendecreet_10
19842,persoon,Beatrijs Lauwaert_1954975
19842,beginjaar,1997
19842,eindjaar,1997
19842,subsidietype,gewone werkbeurzen_10
19842,subsidiecomite,beeldende kunst_6
19842,subsidiërende instantie,Podiumkunstendecreet_10
19843,persoon,Klara Leibovitz_1956000
19843,beginjaar,1997
19843,eindjaar,1997
19843,subsidietype,gewone werkbeurzen_10
19843,subsidiecomite,beeldende kunst_6
19843,subsidiërende instantie,Podiumkunstendecreet_10
19844,persoon,Gorik Lindemans_1955788
19844,beginjaar,1997
19844,eindjaar,1997
19844,subsidietype,gewone werkbeurzen_10
19844,subsidiecomite,beeldende kunst_6
19844,subsidiërende instantie,Podiumkunstendecreet_10
19847,persoon,Kobe Matthys_1954983
